Date	Time	FMG1	FMG2	FMG3	FMG4	FMG5	FMG6	FMG7	FMG8	IMU1	IMU2	IMU3	IMU4	IMU5	IMU6	IMU7	IMU8	IMU9	EMG1	EMG2	EMG3	EMG4	TTL1	TTL2	TTL3	TTL4							
8/25/2022	3:56:54 PM	103470.000000	174728.000000	35766.000000	54340.000000	31294.000000	71144.000000	51376.000000	84123.000000	933.000000	-7672.000000	-2597.000000	9.000000	31.000000	10.000000	-41.000000	-312.000000	-90.000000	0.122070	0.234375	0.283203	0.048828	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	104149.000000	173908.000000	35766.000000	54102.000000	31347.000000	71053.000000	51257.000000	84251.000000	953.000000	-7623.000000	-2665.000000	-13.000000	43.000000	18.000000	-45.000000	-322.000000	-81.000000	0.126953	0.229492	0.288086	0.058594	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	104246.000000	175279.000000	36021.000000	54129.000000	31696.000000	70917.000000	51471.000000	84379.000000	904.000000	-7669.000000	-2553.000000	-68.000000	34.000000	13.000000	-38.000000	-319.000000	-83.000000	0.122070	0.219727	0.283203	0.048828	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	105035.000000	173908.000000	36033.000000	54102.000000	31814.000000	71098.000000	51495.000000	85155.000000	810.000000	-7633.000000	-2334.000000	-209.000000	-5.000000	16.000000	-27.000000	-316.000000	-89.000000	0.151367	0.239258	0.288086	0.063477	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	104837.000000	175279.000000	35835.000000	54182.000000	31905.000000	70467.000000	51880.000000	85482.000000	843.000000	-7653.000000	-2392.000000	-349.000000	4.000000	14.000000	-28.000000	-320.000000	-82.000000	0.136719	0.214844	0.278320	0.048828	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	106240.000000	175003.000000	36103.000000	54208.000000	31462.000000	70601.000000	51519.000000	84765.000000	798.000000	-7563.000000	-2613.000000	-541.000000	57.000000	26.000000	-31.000000	-322.000000	-72.000000	0.131836	0.205078	0.288086	0.048828	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	105533.000000	176112.000000	35940.000000	53971.000000	31356.000000	70601.000000	51163.000000	85089.000000	883.000000	-7493.000000	-2743.000000	-630.000000	-7.000000	-2.000000	-36.000000	-321.000000	-73.000000	0.112305	0.195312	0.283203	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	105333.000000	176392.000000	36021.000000	53866.000000	31163.000000	71053.000000	50975.000000	85680.000000	887.000000	-7387.000000	-3334.000000	-758.000000	-26.000000	-10.000000	-50.000000	-319.000000	-74.000000	0.112305	0.205078	0.288086	0.043945	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	105035.000000	176392.000000	35975.000000	54287.000000	31347.000000	70781.000000	50905.000000	86480.000000	836.000000	-7270.000000	-3404.000000	-694.000000	-100.000000	-22.000000	-51.000000	-313.000000	-71.000000	0.102539	0.209961	0.283203	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	105134.000000	176112.000000	35859.000000	54796.000000	31189.000000	71007.000000	50558.000000	86818.000000	770.000000	-7126.000000	-3714.000000	-774.000000	0.000000	6.000000	-42.000000	-318.000000	-71.000000	0.112305	0.234375	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	103086.000000	176392.000000	35812.000000	54796.000000	30723.000000	70557.000000	50329.000000	85746.000000	1014.000000	-7109.000000	-4170.000000	-637.000000	-108.000000	10.000000	-38.000000	-321.000000	-62.000000	0.107422	0.268555	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	103857.000000	175556.000000	35674.000000	54634.000000	30395.000000	70557.000000	50147.000000	85024.000000	908.000000	-6999.000000	-4348.000000	-591.000000	-29.000000	41.000000	-40.000000	-328.000000	-63.000000	0.126953	0.302734	0.297852	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	104639.000000	174454.000000	35515.000000	54715.000000	30197.000000	66029.000000	49433.000000	86547.000000	814.000000	-6939.000000	-4432.000000	-463.000000	21.000000	-17.000000	-40.000000	-336.000000	-62.000000	0.126953	0.366211	0.268555	0.043945	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	103470.000000	176112.000000	35481.000000	54394.000000	29872.000000	66863.000000	49810.000000	86818.000000	948.000000	-6894.000000	-4459.000000	-363.000000	8.000000	-48.000000	-42.000000	-330.000000	-61.000000	0.117187	0.375977	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	103857.000000	175556.000000	35122.000000	54234.000000	30132.000000	65872.000000	50466.000000	85746.000000	792.000000	-6891.000000	-4508.000000	-299.000000	-18.000000	-7.000000	-37.000000	-328.000000	-66.000000	0.107422	0.405273	0.283203	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	103760.000000	175834.000000	35144.000000	54554.000000	30026.000000	65716.000000	49788.000000	83996.000000	916.000000	-6818.000000	-4708.000000	-175.000000	-71.000000	-34.000000	-31.000000	-332.000000	-65.000000	0.107422	0.424805	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	103566.000000	174454.000000	35256.000000	54340.000000	29985.000000	66623.000000	49499.000000	85285.000000	788.000000	-6853.000000	-4660.000000	-69.000000	15.000000	-8.000000	-30.000000	-335.000000	-64.000000	0.117187	0.424805	0.278320	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:54 PM	103760.000000	174180.000000	35312.000000	54447.000000	29610.000000	65330.000000	49062.000000	86750.000000	955.000000	-6810.000000	-4486.000000	-26.000000	33.000000	-18.000000	-33.000000	-332.000000	-63.000000	0.107422	0.429687	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104936.000000	174454.000000	35436.000000	54102.000000	29961.000000	65062.000000	48697.000000	86480.000000	856.000000	-6803.000000	-4504.000000	2.000000	85.000000	4.000000	-37.000000	-330.000000	-59.000000	0.092773	0.429687	0.283203	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104639.000000	174180.000000	35345.000000	54394.000000	29993.000000	65639.000000	48804.000000	86615.000000	795.000000	-6817.000000	-4501.000000	2.000000	146.000000	-18.000000	-37.000000	-336.000000	-59.000000	0.087891	0.415039	0.288086	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	103857.000000	174728.000000	35334.000000	54129.000000	30107.000000	65177.000000	48911.000000	87986.000000	914.000000	-6819.000000	-4410.000000	109.000000	-32.000000	-2.000000	-26.000000	-333.000000	-65.000000	0.107422	0.405273	0.292969	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	103954.000000	174180.000000	35905.000000	54234.000000	29985.000000	65716.000000	48548.000000	87022.000000	915.000000	-6828.000000	-4381.000000	62.000000	0.000000	-6.000000	-25.000000	-335.000000	-65.000000	0.102539	0.375977	0.288086	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104541.000000	174728.000000	35300.000000	53971.000000	29784.000000	66384.000000	48590.000000	86078.000000	905.000000	-6842.000000	-4378.000000	65.000000	9.000000	19.000000	-36.000000	-340.000000	-60.000000	0.102539	0.385742	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104738.000000	174728.000000	35111.000000	54050.000000	29792.000000	66265.000000	48675.000000	86345.000000	827.000000	-6836.000000	-4398.000000	68.000000	18.000000	6.000000	-35.000000	-342.000000	-62.000000	0.112305	0.375977	0.273437	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104149.000000	175003.000000	35211.000000	53919.000000	29570.000000	66384.000000	48421.000000	86011.000000	803.000000	-6866.000000	-4471.000000	94.000000	78.000000	3.000000	-28.000000	-338.000000	-64.000000	0.117187	0.371094	0.273437	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104541.000000	174180.000000	35436.000000	53684.000000	29729.000000	66107.000000	48804.000000	86278.000000	851.000000	-6869.000000	-4449.000000	132.000000	20.000000	-11.000000	-30.000000	-329.000000	-59.000000	0.117187	0.356445	0.288086	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104246.000000	175003.000000	35334.000000	54155.000000	29500.000000	66743.000000	49084.000000	86145.000000	950.000000	-6869.000000	-4413.000000	169.000000	-23.000000	-8.000000	-35.000000	-332.000000	-59.000000	0.102539	0.336914	0.283203	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104149.000000	175003.000000	35334.000000	54102.000000	29673.000000	66423.000000	49193.000000	86615.000000	911.000000	-6877.000000	-4272.000000	151.000000	37.000000	-10.000000	-38.000000	-327.000000	-68.000000	0.112305	0.332031	0.283203	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104051.000000	174454.000000	35503.000000	53892.000000	29618.000000	66423.000000	49855.000000	85945.000000	856.000000	-6904.000000	-4275.000000	158.000000	21.000000	19.000000	-30.000000	-328.000000	-70.000000	0.102539	0.297852	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	105035.000000	174180.000000	35244.000000	53840.000000	29697.000000	65794.000000	49721.000000	85878.000000	863.000000	-6921.000000	-4232.000000	113.000000	91.000000	17.000000	-24.000000	-332.000000	-66.000000	0.122070	0.297852	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	103566.000000	174454.000000	35323.000000	53452.000000	29953.000000	67926.000000	50079.000000	85812.000000	856.000000	-6954.000000	-4188.000000	146.000000	12.000000	13.000000	-33.000000	-330.000000	-59.000000	0.102539	0.292969	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104246.000000	175834.000000	35323.000000	53736.000000	29768.000000	68301.000000	50079.000000	85285.000000	801.000000	-6978.000000	-4165.000000	105.000000	48.000000	12.000000	-41.000000	-336.000000	-65.000000	0.097656	0.292969	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104149.000000	175834.000000	35323.000000	53866.000000	29673.000000	68639.000000	49810.000000	85220.000000	855.000000	-6957.000000	-4128.000000	140.000000	9.000000	-5.000000	-38.000000	-337.000000	-73.000000	0.092773	0.307617	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104738.000000	175279.000000	35458.000000	53945.000000	29570.000000	66463.000000	50147.000000	85680.000000	829.000000	-6979.000000	-4087.000000	51.000000	41.000000	4.000000	-35.000000	-331.000000	-73.000000	0.102539	0.341797	0.288086	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104738.000000	175556.000000	35515.000000	53892.000000	29737.000000	65639.000000	49699.000000	85878.000000	906.000000	-6978.000000	-4146.000000	79.000000	-9.000000	-1.000000	-34.000000	-338.000000	-74.000000	0.102539	0.341797	0.288086	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	103760.000000	174728.000000	35583.000000	53452.000000	29864.000000	65639.000000	49855.000000	84700.000000	833.000000	-6997.000000	-4123.000000	32.000000	44.000000	-15.000000	-28.000000	-343.000000	-69.000000	0.097656	0.322266	0.288086	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	103857.000000	173636.000000	35379.000000	53710.000000	29888.000000	66226.000000	49302.000000	85089.000000	933.000000	-6996.000000	-4136.000000	55.000000	12.000000	-2.000000	-32.000000	-337.000000	-70.000000	0.112305	0.297852	0.283203	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:55 PM	104639.000000	175279.000000	35424.000000	53581.000000	29897.000000	66623.000000	48463.000000	84959.000000	832.000000	-6988.000000	-4187.000000	10.000000	59.000000	-3.000000	-30.000000	-329.000000	-65.000000	0.117187	0.297852	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	104442.000000	174454.000000	35312.000000	53503.000000	29848.000000	66503.000000	48675.000000	85482.000000	852.000000	-6983.000000	-4232.000000	86.000000	-2.000000	-18.000000	-28.000000	-328.000000	-57.000000	0.097656	0.273437	0.288086	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	105035.000000	175556.000000	35267.000000	53632.000000	29610.000000	66583.000000	48548.000000	86345.000000	919.000000	-6962.000000	-4107.000000	64.000000	31.000000	-9.000000	-36.000000	-331.000000	-60.000000	0.097656	0.268555	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	104541.000000	174180.000000	35100.000000	53788.000000	29649.000000	66463.000000	48569.000000	85548.000000	942.000000	-6984.000000	-4139.000000	52.000000	10.000000	-8.000000	-40.000000	-335.000000	-62.000000	0.092773	0.263672	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	104246.000000	174728.000000	35066.000000	53866.000000	29665.000000	66623.000000	48782.000000	84700.000000	849.000000	-6974.000000	-4093.000000	33.000000	31.000000	13.000000	-35.000000	-335.000000	-64.000000	0.087891	0.283203	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	104442.000000	175279.000000	35200.000000	54155.000000	29657.000000	66068.000000	49324.000000	84507.000000	883.000000	-7008.000000	-4162.000000	42.000000	23.000000	13.000000	-33.000000	-337.000000	-56.000000	0.117187	0.292969	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	103760.000000	174180.000000	35166.000000	53945.000000	29848.000000	66068.000000	49214.000000	84700.000000	843.000000	-7005.000000	-4115.000000	35.000000	40.000000	9.000000	-35.000000	-333.000000	-54.000000	0.102539	0.307617	0.273437	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	104639.000000	173636.000000	35155.000000	54050.000000	29665.000000	66147.000000	49171.000000	85155.000000	930.000000	-6969.000000	-4166.000000	22.000000	3.000000	-8.000000	-37.000000	-335.000000	-65.000000	0.126953	0.317383	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	104936.000000	175834.000000	35144.000000	53997.000000	29969.000000	66305.000000	48590.000000	85024.000000	807.000000	-6978.000000	-4156.000000	43.000000	13.000000	-6.000000	-34.000000	-337.000000	-69.000000	0.112305	0.317383	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	104639.000000	175556.000000	35200.000000	54261.000000	29977.000000	67105.000000	48890.000000	84830.000000	871.000000	-7008.000000	-4144.000000	37.000000	22.000000	-16.000000	-36.000000	-329.000000	-66.000000	0.107422	0.307617	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	3:56:56 PM	104246.000000	175279.000000	35155.000000	54420.000000	29713.000000	67390.000000	49258.000000	84571.000000	848.000000	-6990.000000	-4111.000000	27.000000	12.000000	16.000000	-40.000000	-332.000000	-66.000000	0.102539	0.292969	0.288086	0.039062	0.000000	0.000000	0.000000	0.000000
