Date	Time	FMG1	FMG2	FMG3	FMG4	FMG5	FMG6	FMG7	FMG8	IMU1	IMU2	IMU3	IMU4	IMU5	IMU6	IMU7	IMU8	IMU9	EMG1	EMG2	EMG3	EMG4	TTL1	TTL2	TTL3	TTL4							
8/25/2022	3:52:16 PM	117222.000000	184596.000000	42253.000000	66147.000000	36809.000000	79890.000000	55730.000000	103857.000000	977.000000	-7403.000000	-3328.000000	29.000000	26.000000	-3.000000	-33.000000	-308.000000	-81.000000	0.141602	0.239258	0.263672	0.073242	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	117969.000000	185521.000000	42318.000000	66305.000000	37129.000000	80005.000000	55342.000000	102895.000000	982.000000	-7403.000000	-3379.000000	17.000000	76.000000	8.000000	-34.000000	-315.000000	-79.000000	0.131836	0.234375	0.263672	0.068359	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	117346.000000	185212.000000	42496.000000	66623.000000	37042.000000	79206.000000	55397.000000	103760.000000	1094.000000	-7401.000000	-3428.000000	36.000000	-4.000000	14.000000	-40.000000	-321.000000	-75.000000	0.131836	0.244141	0.263672	0.063477	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118094.000000	185521.000000	42221.000000	66944.000000	36980.000000	80062.000000	55287.000000	105433.000000	990.000000	-7388.000000	-3361.000000	47.000000	27.000000	14.000000	-34.000000	-311.000000	-76.000000	0.122070	0.258789	0.258789	0.063477	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118725.000000	185521.000000	42318.000000	67065.000000	37104.000000	79775.000000	54796.000000	105134.000000	967.000000	-7409.000000	-3307.000000	52.000000	36.000000	21.000000	-35.000000	-309.000000	-77.000000	0.126953	0.263672	0.263672	0.053711	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119107.000000	185212.000000	42366.000000	66384.000000	36639.000000	79890.000000	55040.000000	105333.000000	1004.000000	-7405.000000	-3311.000000	25.000000	34.000000	-13.000000	-35.000000	-315.000000	-72.000000	0.131836	0.283203	0.263672	0.058594	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118979.000000	184290.000000	42269.000000	66823.000000	36882.000000	79775.000000	55204.000000	104541.000000	954.000000	-7392.000000	-3354.000000	15.000000	20.000000	17.000000	-32.000000	-311.000000	-84.000000	0.156250	0.273437	0.263672	0.058594	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	120007.000000	183985.000000	42577.000000	66663.000000	36882.000000	80410.000000	54931.000000	103470.000000	973.000000	-7391.000000	-3412.000000	43.000000	15.000000	1.000000	-34.000000	-314.000000	-82.000000	0.151367	0.288086	0.258789	0.058594	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119620.000000	184903.000000	42626.000000	66783.000000	37054.000000	78869.000000	54877.000000	105035.000000	983.000000	-7427.000000	-3394.000000	41.000000	33.000000	9.000000	-38.000000	-323.000000	-81.000000	0.141602	0.283203	0.263672	0.078125	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118979.000000	184596.000000	42512.000000	66663.000000	36784.000000	79547.000000	55150.000000	103086.000000	926.000000	-7392.000000	-3294.000000	51.000000	47.000000	6.000000	-38.000000	-317.000000	-82.000000	0.141602	0.292969	0.263672	0.087891	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118220.000000	185212.000000	42593.000000	66463.000000	36858.000000	79094.000000	55095.000000	103374.000000	895.000000	-7415.000000	-3302.000000	32.000000	26.000000	-1.000000	-35.000000	-310.000000	-89.000000	0.156250	0.288086	0.258789	0.092773	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119107.000000	184903.000000	42790.000000	66823.000000	36919.000000	78590.000000	54850.000000	104051.000000	956.000000	-7387.000000	-3417.000000	37.000000	22.000000	-21.000000	-34.000000	-318.000000	-92.000000	0.156250	0.278320	0.263672	0.102539	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118852.000000	185521.000000	42642.000000	66503.000000	36821.000000	79150.000000	55013.000000	105035.000000	994.000000	-7390.000000	-3336.000000	56.000000	21.000000	-9.000000	-38.000000	-316.000000	-85.000000	0.161133	0.273437	0.263672	0.126953	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118852.000000	184903.000000	42512.000000	66823.000000	36471.000000	79947.000000	55369.000000	102139.000000	1013.000000	-7413.000000	-3283.000000	37.000000	21.000000	2.000000	-36.000000	-315.000000	-85.000000	0.166016	0.258789	0.258789	0.141602	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119235.000000	185212.000000	42757.000000	66903.000000	36268.000000	79775.000000	55204.000000	103278.000000	966.000000	-7422.000000	-3332.000000	11.000000	42.000000	31.000000	-28.000000	-321.000000	-84.000000	0.166016	0.253906	0.253906	0.146484	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119620.000000	184290.000000	42922.000000	65716.000000	36435.000000	79947.000000	55150.000000	104051.000000	898.000000	-7395.000000	-3364.000000	40.000000	49.000000	5.000000	-32.000000	-320.000000	-79.000000	0.161133	0.258789	0.263672	0.175781	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118220.000000	184903.000000	42479.000000	66107.000000	36748.000000	80062.000000	55095.000000	103954.000000	958.000000	-7401.000000	-3378.000000	46.000000	20.000000	-4.000000	-36.000000	-311.000000	-82.000000	0.195312	0.253906	0.263672	0.175781	1.000000	1.000000	1.000000	0.000000
