Date	Time	FMG1	FMG2	FMG3	FMG4	FMG5	FMG6	FMG7	FMG8	IMU1	IMU2	IMU3	IMU4	IMU5	IMU6	IMU7	IMU8	IMU9	EMG1	EMG2	EMG3	EMG4	TTL1	TTL2	TTL3	TTL4							
8/25/2022	4:02:19 PM	115637.000000	178374.000000	41097.000000	65215.000000	34608.000000	75854.000000	51376.000000	124164.000000	1493.000000	-7283.000000	-3484.000000	49.000000	0.000000	-6.000000	-47.000000	-309.000000	-70.000000	0.107422	0.346680	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115516.000000	177519.000000	40661.000000	65100.000000	34759.000000	75803.000000	51495.000000	124303.000000	1489.000000	-7271.000000	-3442.000000	27.000000	92.000000	-5.000000	-50.000000	-309.000000	-69.000000	0.112305	0.341797	0.283203	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115757.000000	176392.000000	41021.000000	64458.000000	34694.000000	76428.000000	51234.000000	124303.000000	1467.000000	-7296.000000	-3407.000000	40.000000	2.000000	2.000000	-54.000000	-312.000000	-70.000000	0.112305	0.356445	0.288086	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115637.000000	177236.000000	41036.000000	65139.000000	34554.000000	76114.000000	51093.000000	123612.000000	1462.000000	-7291.000000	-3414.000000	22.000000	5.000000	-3.000000	-45.000000	-309.000000	-70.000000	0.107422	0.356445	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115757.000000	177519.000000	40991.000000	65561.000000	34868.000000	76218.000000	51163.000000	122521.000000	1438.000000	-7291.000000	-3471.000000	42.000000	43.000000	-30.000000	-46.000000	-308.000000	-73.000000	0.102539	0.361328	0.288086	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115757.000000	177236.000000	41051.000000	64496.000000	34629.000000	76904.000000	51305.000000	123200.000000	1463.000000	-7282.000000	-3411.000000	50.000000	39.000000	-25.000000	-54.000000	-308.000000	-79.000000	0.112305	0.380859	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115277.000000	176672.000000	40825.000000	64684.000000	35166.000000	77118.000000	51687.000000	124026.000000	1553.000000	-7289.000000	-3391.000000	45.000000	-20.000000	-45.000000	-53.000000	-306.000000	-77.000000	0.107422	0.385742	0.292969	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115277.000000	177803.000000	40840.000000	64872.000000	34727.000000	76010.000000	51400.000000	124303.000000	1530.000000	-7272.000000	-3377.000000	30.000000	22.000000	-11.000000	-44.000000	-305.000000	-76.000000	0.107422	0.390625	0.283203	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114919.000000	177236.000000	41158.000000	65215.000000	34651.000000	75187.000000	51447.000000	123474.000000	1527.000000	-7278.000000	-3441.000000	21.000000	55.000000	-2.000000	-44.000000	-303.000000	-77.000000	0.117187	0.371094	0.283203	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115637.000000	176392.000000	41112.000000	64986.000000	34716.000000	75340.000000	51305.000000	125284.000000	1505.000000	-7266.000000	-3434.000000	21.000000	41.000000	-2.000000	-47.000000	-303.000000	-74.000000	0.112305	0.375977	0.292969	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115396.000000	176672.000000	40945.000000	64986.000000	34500.000000	74934.000000	51140.000000	126424.000000	1512.000000	-7273.000000	-3408.000000	29.000000	7.000000	4.000000	-54.000000	-308.000000	-70.000000	0.112305	0.371094	0.288086	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	116363.000000	176954.000000	41158.000000	64986.000000	34351.000000	74382.000000	51234.000000	125994.000000	1472.000000	-7281.000000	-3416.000000	19.000000	19.000000	-1.000000	-57.000000	-314.000000	-72.000000	0.117187	0.380859	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115637.000000	177519.000000	41051.000000	64721.000000	34340.000000	74183.000000	51400.000000	125002.000000	1472.000000	-7281.000000	-3440.000000	40.000000	35.000000	-8.000000	-44.000000	-308.000000	-72.000000	0.122070	0.385742	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115516.000000	176954.000000	41465.000000	64684.000000	34046.000000	73887.000000	51140.000000	127439.000000	1504.000000	-7290.000000	-3405.000000	42.000000	39.000000	-21.000000	-43.000000	-307.000000	-75.000000	0.126953	0.395508	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114682.000000	176672.000000	40930.000000	64309.000000	34565.000000	74883.000000	50975.000000	124582.000000	1533.000000	-7265.000000	-3377.000000	5.000000	3.000000	-8.000000	-51.000000	-303.000000	-82.000000	0.122070	0.410156	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115757.000000	176112.000000	41143.000000	64161.000000	34629.000000	76166.000000	50650.000000	125425.000000	1508.000000	-7249.000000	-3409.000000	3.000000	15.000000	-16.000000	-51.000000	-297.000000	-81.000000	0.126953	0.390625	0.283203	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114800.000000	176112.000000	41158.000000	64571.000000	34662.000000	75958.000000	50581.000000	125143.000000	1582.000000	-7276.000000	-3503.000000	-18.000000	40.000000	-11.000000	-46.000000	-304.000000	-73.000000	0.112305	0.395508	0.292969	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114800.000000	176672.000000	41372.000000	64608.000000	34171.000000	76062.000000	50789.000000	125567.000000	1477.000000	-7264.000000	-3489.000000	22.000000	68.000000	4.000000	-47.000000	-309.000000	-75.000000	0.112305	0.415039	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113511.000000	176112.000000	41357.000000	64161.000000	34256.000000	76481.000000	50627.000000	125143.000000	1495.000000	-7270.000000	-3337.000000	26.000000	13.000000	-9.000000	-46.000000	-312.000000	-80.000000	0.107422	0.400391	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114800.000000	176672.000000	41511.000000	64235.000000	34287.000000	76533.000000	50835.000000	124442.000000	1563.000000	-7289.000000	-3173.000000	-40.000000	-48.000000	-32.000000	-46.000000	-309.000000	-83.000000	0.126953	0.405273	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113627.000000	178088.000000	41265.000000	64797.000000	34394.000000	76851.000000	51257.000000	124582.000000	1424.000000	-7266.000000	-2748.000000	-188.000000	-61.000000	20.000000	-55.000000	-307.000000	-81.000000	0.131836	0.400391	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114328.000000	177803.000000	41280.000000	63501.000000	34214.000000	76957.000000	51116.000000	125002.000000	1454.000000	-7257.000000	-2960.000000	-477.000000	22.000000	-19.000000	-53.000000	-304.000000	-72.000000	0.122070	0.390625	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113627.000000	183076.000000	41542.000000	64496.000000	34586.000000	76114.000000	50975.000000	124303.000000	1560.000000	-7135.000000	-3581.000000	-586.000000	17.000000	-14.000000	-50.000000	-308.000000	-72.000000	0.122070	0.405273	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113743.000000	183076.000000	41265.000000	64948.000000	34330.000000	77279.000000	51116.000000	124442.000000	1559.000000	-7030.000000	-3841.000000	-598.000000	49.000000	26.000000	-51.000000	-313.000000	-72.000000	0.146484	0.390625	0.283203	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113511.000000	181580.000000	41403.000000	63573.000000	34608.000000	75494.000000	50812.000000	125425.000000	1367.000000	-6992.000000	-4056.000000	-663.000000	116.000000	-47.000000	-50.000000	-308.000000	-66.000000	0.131836	0.375977	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113627.000000	180989.000000	41234.000000	63646.000000	34394.000000	75906.000000	51046.000000	127002.000000	1634.000000	-6793.000000	-4150.000000	-512.000000	-149.000000	-49.000000	-47.000000	-308.000000	-64.000000	0.141602	0.366211	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114328.000000	183378.000000	41021.000000	63284.000000	34171.000000	76481.000000	50375.000000	124862.000000	1714.000000	-6693.000000	-4437.000000	-561.000000	-119.000000	-59.000000	-50.000000	-310.000000	-64.000000	0.136719	0.371094	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113859.000000	181877.000000	40810.000000	64050.000000	33695.000000	75442.000000	50443.000000	125994.000000	1590.000000	-6713.000000	-4630.000000	-433.000000	-90.000000	7.000000	-51.000000	-313.000000	-65.000000	0.126953	0.366211	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113627.000000	180109.000000	41051.000000	63829.000000	34150.000000	74833.000000	50443.000000	124721.000000	1568.000000	-6587.000000	-4604.000000	-426.000000	33.000000	11.000000	-44.000000	-318.000000	-66.000000	0.126953	0.375977	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	112819.000000	176954.000000	41234.000000	63140.000000	34351.000000	74582.000000	50673.000000	122521.000000	1346.000000	-6575.000000	-4553.000000	-353.000000	58.000000	44.000000	-38.000000	-323.000000	-72.000000	0.117187	0.371094	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113743.000000	178088.000000	41097.000000	63719.000000	34500.000000	73887.000000	50443.000000	124721.000000	1649.000000	-6521.000000	-4838.000000	-391.000000	-56.000000	-33.000000	-41.000000	-323.000000	-70.000000	0.112305	0.375977	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	115396.000000	179237.000000	40855.000000	63501.000000	34394.000000	75648.000000	50489.000000	124303.000000	1281.000000	-6526.000000	-4756.000000	-310.000000	-15.000000	28.000000	-38.000000	-323.000000	-60.000000	0.117187	0.395508	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114800.000000	178661.000000	40616.000000	63537.000000	34468.000000	74382.000000	50329.000000	123337.000000	1501.000000	-6510.000000	-4794.000000	-339.000000	-108.000000	-26.000000	-40.000000	-323.000000	-63.000000	0.112305	0.405273	0.288086	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114446.000000	178948.000000	40840.000000	63033.000000	34415.000000	74332.000000	50489.000000	123474.000000	1364.000000	-6323.000000	-4677.000000	-358.000000	22.000000	21.000000	-44.000000	-321.000000	-63.000000	0.117187	0.395508	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114446.000000	178374.000000	41051.000000	63573.000000	34705.000000	74382.000000	50125.000000	123749.000000	1326.000000	-6374.000000	-4892.000000	-450.000000	-93.000000	-70.000000	-37.000000	-322.000000	-61.000000	0.122070	0.415039	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114093.000000	176672.000000	40750.000000	63610.000000	34533.000000	74682.000000	50079.000000	123887.000000	1531.000000	-6208.000000	-5046.000000	-403.000000	-210.000000	-27.000000	-37.000000	-322.000000	-61.000000	0.112305	0.419922	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113743.000000	176954.000000	40542.000000	63792.000000	34436.000000	74582.000000	50375.000000	124164.000000	1537.000000	-6131.000000	-5230.000000	-439.000000	-72.000000	11.000000	-43.000000	-322.000000	-62.000000	0.107422	0.419922	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113049.000000	175279.000000	40572.000000	64050.000000	34847.000000	73789.000000	50170.000000	122117.000000	1407.000000	-6064.000000	-5408.000000	-396.000000	26.000000	17.000000	-42.000000	-323.000000	-57.000000	0.107422	0.415039	0.297852	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113395.000000	176954.000000	40498.000000	64533.000000	34727.000000	73351.000000	50170.000000	122521.000000	1432.000000	-5969.000000	-5721.000000	-278.000000	-62.000000	12.000000	-38.000000	-327.000000	-56.000000	0.122070	0.444336	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	112590.000000	176672.000000	40691.000000	64087.000000	35011.000000	72254.000000	49632.000000	121318.000000	1432.000000	-5887.000000	-6012.000000	-87.000000	28.000000	-31.000000	-42.000000	-329.000000	-56.000000	0.122070	0.419922	0.283203	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113859.000000	177803.000000	40527.000000	64421.000000	34479.000000	72442.000000	50034.000000	122657.000000	1297.000000	-5848.000000	-6292.000000	122.000000	67.000000	1.000000	-41.000000	-329.000000	-55.000000	0.112305	0.410156	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114210.000000	174180.000000	40527.000000	64608.000000	34309.000000	71372.000000	49832.000000	122521.000000	1427.000000	-5925.000000	-6338.000000	503.000000	10.000000	-61.000000	-37.000000	-330.000000	-50.000000	0.107422	0.405273	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113511.000000	174728.000000	40587.000000	64646.000000	33859.000000	70378.000000	49788.000000	122521.000000	1590.000000	-5971.000000	-5946.000000	854.000000	79.000000	13.000000	-37.000000	-328.000000	-46.000000	0.122070	0.405273	0.292969	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113511.000000	174180.000000	40365.000000	65600.000000	33849.000000	70691.000000	49610.000000	123474.000000	1582.000000	-6149.000000	-5704.000000	1020.000000	213.000000	76.000000	-42.000000	-328.000000	-54.000000	0.131836	0.410156	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113395.000000	174454.000000	40365.000000	65024.000000	33482.000000	71464.000000	49411.000000	122521.000000	1628.000000	-6274.000000	-5143.000000	1313.000000	86.000000	119.000000	-43.000000	-323.000000	-56.000000	0.131836	0.390625	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114919.000000	175834.000000	40292.000000	64458.000000	33932.000000	71144.000000	49280.000000	123200.000000	1570.000000	-6353.000000	-4640.000000	1321.000000	213.000000	204.000000	-42.000000	-319.000000	-61.000000	0.131836	0.390625	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114210.000000	176954.000000	40705.000000	64608.000000	33828.000000	71741.000000	49721.000000	121716.000000	1409.000000	-6811.000000	-4177.000000	1217.000000	249.000000	271.000000	-46.000000	-317.000000	-69.000000	0.146484	0.405273	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113743.000000	175556.000000	40424.000000	64458.000000	33839.000000	72490.000000	49765.000000	120528.000000	1627.000000	-6887.000000	-4013.000000	1327.000000	10.000000	197.000000	-45.000000	-312.000000	-70.000000	0.141602	0.385742	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	114446.000000	180989.000000	40691.000000	63829.000000	34330.000000	72870.000000	49877.000000	122928.000000	1352.000000	-7086.000000	-3133.000000	1309.000000	49.000000	277.000000	-48.000000	-314.000000	-73.000000	0.161133	0.375977	0.283203	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113511.000000	179527.000000	40587.000000	64608.000000	34161.000000	72537.000000	49433.000000	122792.000000	1213.000000	-7332.000000	-2592.000000	883.000000	166.000000	185.000000	-51.000000	-313.000000	-79.000000	0.156250	0.380859	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113859.000000	182775.000000	40900.000000	64496.000000	34150.000000	71973.000000	49922.000000	122657.000000	1321.000000	-7498.000000	-2415.000000	848.000000	-102.000000	219.000000	-45.000000	-310.000000	-81.000000	0.161133	0.385742	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	112934.000000	180989.000000	40705.000000	65369.000000	34426.000000	72679.000000	48506.000000	121185.000000	1727.000000	-7519.000000	-2330.000000	535.000000	-47.000000	388.000000	-45.000000	-313.000000	-76.000000	0.156250	0.361328	0.283203	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	113049.000000	176392.000000	40691.000000	64533.000000	34330.000000	73545.000000	49062.000000	120790.000000	1604.000000	-7600.000000	-1959.000000	159.000000	93.000000	557.000000	-44.000000	-315.000000	-78.000000	0.180664	0.371094	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	112136.000000	184290.000000	40720.000000	65024.000000	34651.000000	74883.000000	49654.000000	120267.000000	1468.000000	-7603.000000	-1852.000000	-154.000000	202.000000	724.000000	-38.000000	-321.000000	-76.000000	0.166016	0.361328	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	111573.000000	183681.000000	40631.000000	64721.000000	34394.000000	74382.000000	49632.000000	115999.000000	1180.000000	-7556.000000	-2358.000000	-485.000000	291.000000	831.000000	-43.000000	-321.000000	-73.000000	0.161133	0.346680	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	111461.000000	183076.000000	40991.000000	65024.000000	34554.000000	73789.000000	49699.000000	118979.000000	629.000000	-7301.000000	-2974.000000	-611.000000	433.000000	995.000000	-45.000000	-329.000000	-72.000000	0.141602	0.332031	0.283203	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	112249.000000	181580.000000	40870.000000	65024.000000	34738.000000	73887.000000	49411.000000	118346.000000	-12.000000	-7366.000000	-3959.000000	-751.000000	482.000000	918.000000	-40.000000	-336.000000	-61.000000	0.151367	0.375977	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	111127.000000	179527.000000	40661.000000	65024.000000	34586.000000	74134.000000	49699.000000	119491.000000	-681.000000	-7357.000000	-4348.000000	-397.000000	335.000000	673.000000	-40.000000	-341.000000	-52.000000	0.141602	0.371094	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	110464.000000	180109.000000	40705.000000	65292.000000	35022.000000	72870.000000	49566.000000	119235.000000	-801.000000	-7296.000000	-4752.000000	-102.000000	85.000000	308.000000	-35.000000	-353.000000	-50.000000	0.131836	0.375977	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	109592.000000	175834.000000	40961.000000	64835.000000	35000.000000	73351.000000	49433.000000	120007.000000	-1083.000000	-7441.000000	-4374.000000	274.000000	-111.000000	-39.000000	-27.000000	-357.000000	-49.000000	0.126953	0.375977	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	111461.000000	176954.000000	40720.000000	65292.000000	34161.000000	73448.000000	49566.000000	118979.000000	-1014.000000	-7428.000000	-3622.000000	457.000000	-69.000000	-493.000000	-27.000000	-360.000000	-53.000000	0.126953	0.380859	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	110794.000000	179527.000000	40765.000000	64948.000000	34298.000000	73351.000000	49477.000000	119363.000000	-527.000000	-7461.000000	-3147.000000	501.000000	-98.000000	-870.000000	-30.000000	-356.000000	-56.000000	0.126953	0.385742	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	111685.000000	178088.000000	40750.000000	64910.000000	34673.000000	73740.000000	49743.000000	119878.000000	273.000000	-7531.000000	-2764.000000	392.000000	-223.000000	-1084.000000	-35.000000	-341.000000	-62.000000	0.126953	0.390625	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	111461.000000	181580.000000	40795.000000	65445.000000	34193.000000	73594.000000	49632.000000	118094.000000	674.000000	-7328.000000	-2666.000000	172.000000	-215.000000	-1028.000000	-40.000000	-333.000000	-64.000000	0.136719	0.390625	0.292969	0.039062	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	112363.000000	182775.000000	40810.000000	66305.000000	34404.000000	74233.000000	49521.000000	117969.000000	1291.000000	-7371.000000	-2860.000000	-44.000000	-242.000000	-1045.000000	-41.000000	-332.000000	-65.000000	0.131836	0.405273	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	112477.000000	183985.000000	40601.000000	65253.000000	34035.000000	73643.000000	49433.000000	119235.000000	1534.000000	-7317.000000	-2845.000000	-218.000000	-230.000000	-812.000000	-45.000000	-325.000000	-74.000000	0.126953	0.405273	0.283203	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	111016.000000	181284.000000	40616.000000	65369.000000	34161.000000	73496.000000	49544.000000	117470.000000	1360.000000	-7325.000000	-2908.000000	-465.000000	105.000000	-696.000000	-46.000000	-318.000000	-79.000000	0.112305	0.390625	0.283203	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:19 PM	111238.000000	182475.000000	40780.000000	65678.000000	33942.000000	73351.000000	49499.000000	118094.000000	1487.000000	-7258.000000	-2923.000000	-615.000000	12.000000	-683.000000	-50.000000	-314.000000	-78.000000	0.117187	0.400391	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:20 PM	110794.000000	182775.000000	40646.000000	65950.000000	34235.000000	73448.000000	49544.000000	119107.000000	1656.000000	-7010.000000	-3380.000000	-799.000000	42.000000	-678.000000	-43.000000	-309.000000	-74.000000	0.107422	0.405273	0.283203	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:20 PM	112363.000000	179527.000000	40616.000000	65561.000000	33756.000000	73254.000000	49193.000000	117844.000000	2442.000000	-6916.000000	-3919.000000	-796.000000	-306.000000	-550.000000	-36.000000	-302.000000	-71.000000	0.131836	0.424805	0.292969	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:20 PM	112934.000000	181284.000000	40454.000000	65950.000000	34004.000000	73158.000000	49258.000000	117844.000000	2292.000000	-6638.000000	-4019.000000	-749.000000	-145.000000	-258.000000	-47.000000	-304.000000	-74.000000	0.141602	0.385742	0.278320	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:20 PM	112590.000000	178661.000000	40321.000000	65950.000000	34056.000000	73254.000000	48954.000000	116730.000000	2497.000000	-6572.000000	-4737.000000	-880.000000	-17.000000	-99.000000	-56.000000	-306.000000	-75.000000	0.141602	0.385742	0.292969	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:20 PM	113511.000000	179237.000000	40234.000000	65177.000000	33911.000000	72490.000000	49324.000000	118220.000000	1885.000000	-6311.000000	-5302.000000	-417.000000	-81.000000	119.000000	-56.000000	-307.000000	-72.000000	0.131836	0.385742	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:20 PM	114328.000000	179237.000000	39902.000000	65561.000000	34130.000000	72822.000000	49455.000000	118094.000000	2218.000000	-6424.000000	-6302.000000	-316.000000	-50.000000	114.000000	-52.000000	-312.000000	-73.000000	0.126953	0.375977	0.288086	0.034180	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:20 PM	113859.000000	178661.000000	39973.000000	65561.000000	33431.000000	72490.000000	49280.000000	115396.000000	1406.000000	-6365.000000	-5948.000000	616.000000	-54.000000	211.000000	-47.000000	-313.000000	-72.000000	0.112305	0.385742	0.292969	0.029297	0.000000	0.000000	0.000000	0.000000
8/25/2022	4:02:20 PM	111910.000000	177803.000000	40031.000000	66068.000000	33421.000000	72348.000000	49149.000000	118346.000000	1420.000000	-6613.000000	-5093.000000	749.000000	239.000000	133.000000	-42.000000	-307.000000	-71.000000	0.122070	0.434570	0.292969	0.024414	0.000000	0.000000	0.000000	0.000000
